NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING	62		Rejected!	
GOBP_MEMBRANE_DEPOLARIZATION	87		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_DEPOLARIZATION	9		Rejected!	
GOBP_ESTABLISHMENT_OF_PIGMENT_GRANULE_LOCALIZATION	24		Rejected!	
GOBP_REGULATION_OF_FIBRINOLYSIS	14		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_FIBRINOLYSIS	10		Rejected!	
GOBP_SULFATION	24		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	60		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	118	27		
GOBP_REGULATION_OF_SENSORY_PERCEPTION	37		Rejected!	
GOBP_SYNAPTIC_TRANSMISSION_GABAERGIC	46		Rejected!	
GOBP_AMINO_ACID_NEUROTRANSMITTER_REUPTAKE	5		Rejected!	
GOBP_CATECHOLAMINE_UPTAKE_INVOLVED_IN_SYNAPTIC_TRANSMISSION	12		Rejected!	
GOBP_REGULATION_OF_CATECHOLAMINE_UPTAKE_INVOLVED_IN_SYNAPTIC_TRANSMISSION	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT	26		Rejected!	
GOBP_POSITIVE_REGULATION_OF_AMINE_TRANSPORT	33		Rejected!	
GOBP_REGULATION_OF_AMINO_ACID_TRANSPORT	31		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_AMINO_ACID_TRANSPORT	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT	16		Rejected!	
GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	422	50		
GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	138	17		
GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	263	31		
GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY	95		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SYNAPSE_ASSEMBLY	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY	58		Rejected!	
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	69		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	30		Rejected!	
GOBP_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE	15		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE	6		Rejected!	
GOBP_REGULATION_OF_TELOMERASE_ACTIVITY	47		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TELOMERASE_ACTIVITY	33		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TELOMERASE_ACTIVITY	11		Rejected!	
GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION	89		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	6		Rejected!	
GOBP_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	13		Rejected!	
GOBP_MODULATION_BY_SYMBIONT_OF_HOST_PROGRAMMED_CELL_DEATH	8		Rejected!	
GOBP_MOVEMENT_IN_HOST_ENVIRONMENT	175	25		
GOBP_MODULATION_BY_SYMBIONT_OF_HOST_APOPTOTIC_PROCESS	5		Rejected!	
GOBP_MODULATION_BY_SYMBIONT_OF_ENTRY_INTO_HOST	48		Rejected!	
GOBP_NEGATIVE_REGULATION_BY_HOST_OF_SYMBIONT_MOLECULAR_FUNCTION	5		Rejected!	
GOBP_MODULATION_BY_HOST_OF_SYMBIONT_MOLECULAR_FUNCTION	7		Rejected!	
GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY	453	86		
GOBP_ALDITOL_PHOSPHATE_METABOLIC_PROCESS	11		Rejected!	
GOBP_MONOACYLGLYCEROL_CATABOLIC_PROCESS	7		Rejected!	
GOBP_CELLULAR_GLUCURONIDATION	20		Rejected!	
GOBP_FLAVONOID_GLUCURONIDATION	9		Rejected!	
GOBP_XENOBIOTIC_GLUCURONIDATION	11		Rejected!	
GOBP_MUSCLE_CELL_DEVELOPMENT	168	27		
GOBP_STRIATED_MUSCLE_CELL_DEVELOPMENT	103	17		
GOBP_CARDIAC_MYOFIBRIL_ASSEMBLY	17		Rejected!	
GOBP_CARDIAC_CELL_DEVELOPMENT	83		Rejected!	
GOBP_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	114		Rejected!	
GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	57		Rejected!	
GOBP_ATRIAL_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	6		Rejected!	
GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	12		Rejected!	
GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_DEVELOPMENT	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_GROWTH	30		Rejected!	
GOBP_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	5		Rejected!	
GOBP_NEUROBLAST_DIVISION	13		Rejected!	
GOBP_ASYMMETRIC_NEUROBLAST_DIVISION	6		Rejected!	
GOBP_METAL_ION_HOMEOSTASIS	647	92		
GOBP_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS	161		Rejected!	
GOBP_ZINC_ION_HOMEOSTASIS	40		Rejected!	
GOBP_COPPER_ION_HOMEOSTASIS	17		Rejected!	
GOBP_IRON_ION_HOMEOSTASIS	86		Rejected!	
GOBP_POTASSIUM_ION_HOMEOSTASIS	29		Rejected!	
GOBP_TRANSITION_METAL_ION_HOMEOSTASIS	139	17		
GOBP_SODIUM_ION_HOMEOSTASIS	54		Rejected!	
GOBP_ANION_HOMEOSTASIS	34		Rejected!	
GOBP_MONOVALENT_INORGANIC_ANION_HOMEOSTASIS	15		Rejected!	
GOBP_TRANSMEMBRANE_TRANSPORT	1605	143		
GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS	617	43		
GOBP_LIPID_HOMEOSTASIS	162		Rejected!	
GOBP_FATTY_ACID_HOMEOSTASIS	17		Rejected!	
GOBP_ACYLGLYCEROL_HOMEOSTASIS	40		Rejected!	
GOBP_PHOSPHOLIPID_HOMEOSTASIS	15		Rejected!	
GOBP_STEROL_HOMEOSTASIS	95		Rejected!	
GOBP_RESPONSE_TO_HYPEROXIA	22		Rejected!	
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION	75		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION	5		Rejected!	
GOBP_RELAXATION_OF_CARDIAC_MUSCLE	17		Rejected!	
GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT	134	24		
GOBP_REFLEX	14		Rejected!	
GOBP_SERTOLI_CELL_DIFFERENTIATION	15		Rejected!	
GOBP_SERTOLI_CELL_DEVELOPMENT	11		Rejected!	
GOBP_SYNAPTIC_TRANSMISSION_GLYCINERGIC	5		Rejected!	
GOBP_RIGHTING_REFLEX	6		Rejected!	
GOBP_PARATHYROID_GLAND_DEVELOPMENT	7		Rejected!	
GOBP_RADIAL_GLIAL_CELL_DIFFERENTIATION	11		Rejected!	
GOBP_BERGMANN_GLIAL_CELL_DIFFERENTIATION	7		Rejected!	
GOBP_ROOF_OF_MOUTH_DEVELOPMENT	86		Rejected!	
GOBP_HARD_PALATE_DEVELOPMENT	7		Rejected!	
GOBP_SOFT_PALATE_DEVELOPMENT	5		Rejected!	
GOBP_CONVERGENT_EXTENSION	16		Rejected!	
GOBP_CONVERGENT_EXTENSION_INVOLVED_IN_GASTRULATION	9		Rejected!	
GOBP_CONVERGENT_EXTENSION_INVOLVED_IN_AXIS_ELONGATION	6		Rejected!	
GOBP_CONVERGENT_EXTENSION_INVOLVED_IN_ORGANOGENESIS	5		Rejected!	
GOBP_ANATOMICAL_STRUCTURE_REGRESSION	17		Rejected!	
GOBP_PHARYNGEAL_SYSTEM_DEVELOPMENT	24		Rejected!	
GOBP_CARDIAC_MUSCLE_CELL_PROLIFERATION	58		Rejected!	
GOBP_PERICARDIUM_DEVELOPMENT	20		Rejected!	
GOBP_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE	145	16		
GOBP_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE	58		Rejected!	
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION	49		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION	19		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION	30		Rejected!	
GOBP_REGULATION_OF_ACROSOME_REACTION	15		Rejected!	
GOBP_CARDIAC_MUSCLE_CONTRACTION	135	23		
GOBP_REGULATION_OF_PROTEIN_GLYCOSYLATION	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_GLYCOSYLATION	9		Rejected!	
GOBP_NEUROFILAMENT_CYTOSKELETON_ORGANIZATION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_WOUND_HEALING	9		Rejected!	
GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING	29		Rejected!	
GOBP_MAMMARY_GLAND_INVOLUTION	7		Rejected!	
GOBP_EMBRYONIC_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE	7		Rejected!	
GOBP_UTERUS_DEVELOPMENT	18		Rejected!	
GOBP_VAGINA_DEVELOPMENT	10		Rejected!	
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY	333	41		
GOBP_MICTURITION	5		Rejected!	
GOBP_SYNAPSE_MATURATION	24		Rejected!	
GOBP_REGULATION_OF_RESTING_MEMBRANE_POTENTIAL	9		Rejected!	
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	136		Rejected!	
GOBP_INHIBITORY_POSTSYNAPTIC_POTENTIAL	13		Rejected!	
GOBP_MEMBRANE_HYPERPOLARIZATION	14		Rejected!	
GOBP_RELAXATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS_ENGULFMENT	13		Rejected!	
GOBP_AUDITORY_RECEPTOR_CELL_DEVELOPMENT	19		Rejected!	
GOBP_INNER_EAR_RECEPTOR_CELL_DEVELOPMENT	41		Rejected!	
GOBP_INNER_EAR_RECEPTOR_CELL_STEREOCILIUM_ORGANIZATION	31		Rejected!	
GOBP_REGULATION_OF_GROWTH_HORMONE_SECRETION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GROWTH_HORMONE_SECRETION	7		Rejected!	
GOBP_PREPULSE_INHIBITION	12		Rejected!	
GOBP_MATERNAL_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY	56		Rejected!	
GOBP_EMBRYONIC_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY	5		Rejected!	
GOBP_MATERNAL_PROCESS_INVOLVED_IN_PARTURITION	6		Rejected!	
GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	26		Rejected!	
GOBP_POSITIVE_REGULATION_OF_POSTTRANSCRIPTIONAL_GENE_SILENCING	30		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_POSTTRANSCRIPTIONAL_GENE_SILENCING	22		Rejected!	
GOBP_PLATELET_DENSE_GRANULE_ORGANIZATION	9		Rejected!	
GOBP_PHOSPHOLIPASE_C_ACTIVATING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	8		Rejected!	
GOBP_REGULATION_OF_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	5		Rejected!	
GOBP_LIMB_BUD_FORMATION	11		Rejected!	
GOBP_MALE_MATING_BEHAVIOR	9		Rejected!	
GOBP_REGULATION_OF_LIPASE_ACTIVITY	97	16		
GOBP_NEGATIVE_REGULATION_OF_LIPASE_ACTIVITY	17		Rejected!	
GOBP_POSITIVE_REGULATION_OF_LIPASE_ACTIVITY	73		Rejected!	
GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING	15		Rejected!	
GOBP_PRIMITIVE_HEMOPOIESIS	8		Rejected!	
GOBP_DEFINITIVE_HEMOPOIESIS	19		Rejected!	
GOBP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION	88		Rejected!	
GOBP_CAMERA_TYPE_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION	25		Rejected!	
GOBP_RETINAL_ROD_CELL_DIFFERENTIATION	12		Rejected!	
GOBP_MESENCHYMAL_TO_EPITHELIAL_TRANSITION	19		Rejected!	
GOBP_DELAMINATION	5		Rejected!	
GOBP_DETECTION_OF_CELL_DENSITY	9		Rejected!	
GOBP_ANATOMICAL_STRUCTURE_HOMEOSTASIS	466	60		
GOBP_REGULATION_OF_GLIAL_CELL_PROLIFERATION	33		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION	18		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION	14		Rejected!	
GOBP_REGULATION_OF_FEEDING_BEHAVIOR	25		Rejected!	
GOBP_REGULATION_OF_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER	35		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER	29		Rejected!	
GOBP_REGULATION_OF_RESPIRATORY_BURST	16		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_RESPIRATORY_BURST_INVOLVED_IN_INFLAMMATORY_RESPONSE	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_RESPIRATORY_BURST	9		Rejected!	
GOBP_EMBRYONIC_SKELETAL_JOINT_MORPHOGENESIS	10		Rejected!	
GOBP_REGULATION_OF_CELL_DEVELOPMENT	484	63		
GOBP_EPITHELIAL_CILIUM_MOVEMENT_INVOLVED_IN_DETERMINATION_OF_LEFT_RIGHT_ASYMMETRY	10		Rejected!	
GOBP_TRANSDIFFERENTIATION	8		Rejected!	
GOBP_LONG_TERM_SYNAPTIC_POTENTIATION	83		Rejected!	
GOBP_LONG_TERM_SYNAPTIC_DEPRESSION	30		Rejected!	
GOBP_REGULATION_OF_CILIUM_BEAT_FREQUENCY_INVOLVED_IN_CILIARY_MOTILITY	7		Rejected!	
GOBP_REGULATION_OF_SARCOMERE_ORGANIZATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SARCOMERE_ORGANIZATION	5		Rejected!	
GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_DEPHOSPHORYLATION	6		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION	34		Rejected!	
GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	22		Rejected!	
GOBP_ELASTIN_CATABOLIC_PROCESS	5		Rejected!	
GOBP_REGULATION_OF_BLOOD_VESSEL_REMODELING	11		Rejected!	
GOBP_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY	26		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY	8		Rejected!	
GOBP_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	31		Rejected!	
GOBP_DEFINITIVE_ERYTHROCYTE_DIFFERENTIATION	5		Rejected!	
GOBP_HEAD_DEVELOPMENT	750	93		
GOBP_HEAD_MORPHOGENESIS	33		Rejected!	
GOBP_FACE_DEVELOPMENT	44		Rejected!	
GOBP_CELL_CHEMOTAXIS	305	72		
GOBP_REGULATION_OF_RESPONSE_TO_INTERFERON_GAMMA	25		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_INTERFERON_GAMMA	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_INTERFERON_GAMMA	6		Rejected!	
GOBP_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	91		Rejected!	
GOBP_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	35		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	13		Rejected!	
GOBP_REGULATION_OF_CELLULAR_LOCALIZATION	812	71		
GOBP_TRABECULA_FORMATION	22		Rejected!	
GOBP_BONE_TRABECULA_FORMATION	9		Rejected!	
GOBP_HEART_TRABECULA_FORMATION	13		Rejected!	
GOBP_BONE_DEVELOPMENT	192	37		
GOBP_BONE_MORPHOGENESIS	90	24		
GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS	52		Rejected!	
GOBP_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS	26		Rejected!	
GOBP_CELL_ADHESION_MOLECULE_PRODUCTION	26		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION_MOLECULE_PRODUCTION	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION_MOLECULE_PRODUCTION	8		Rejected!	
GOBP_RESPONSE_TO_AMMONIUM_ION	6		Rejected!	
GOBP_CRANIAL_SUTURE_MORPHOGENESIS	7		Rejected!	
GOBP_REGULATION_OF_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	7		Rejected!	
GOBP_REGULATION_OF_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_DEPOLARIZATION	8		Rejected!	
GOBP_REGULATION_OF_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	8		Rejected!	
GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_DEPOLARIZATION	6		Rejected!	
GOBP_MAST_CELL_DIFFERENTIATION	6		Rejected!	
GOBP_CARDIAC_MUSCLE_CELL_MYOBLAST_DIFFERENTIATION	11		Rejected!	
GOBP_INNERVATION	23		Rejected!	
GOBP_AXONOGENESIS_INVOLVED_IN_INNERVATION	5		Rejected!	
GOBP_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION	65		Rejected!	
GOBP_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	26		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	15		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION	12		Rejected!	
GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	76		Rejected!	
GOBP_GROWTH_HORMONE_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT	14		Rejected!	
GOBP_REGULATION_OF_GROWTH_HORMONE_RECEPTOR_SIGNALING_PATHWAY	5		Rejected!	
GOBP_CYTOSOLIC_CALCIUM_ION_TRANSPORT	173	26		
GOBP_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL	152	23		
GOBP_REGULATION_OF_PENILE_ERECTION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PENILE_ERECTION	5		Rejected!	
GOBP_CARDIAC_SEPTUM_MORPHOGENESIS	64	15		
GOBP_VENTRICULAR_SEPTUM_MORPHOGENESIS	37		Rejected!	
GOBP_ATRIAL_SEPTUM_MORPHOGENESIS	15		Rejected!	
GOBP_AORTA_SMOOTH_MUSCLE_TISSUE_MORPHOGENESIS	5		Rejected!	
GOBP_RESPONSE_TO_GROWTH_HORMONE	39		Rejected!	
GOBP_HEART_GROWTH	100		Rejected!	
GOBP_REGULATION_OF_HEART_GROWTH	77		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HEART_GROWTH	44		Rejected!	
GOBP_LUNG_MORPHOGENESIS	48		Rejected!	
GOBP_LUNG_VASCULATURE_DEVELOPMENT	5		Rejected!	
GOBP_LUNG_EPITHELIUM_DEVELOPMENT	34		Rejected!	
GOBP_EPITHELIUM_DEVELOPMENT	1275	165		
GOBP_LUNG_SACCULE_DEVELOPMENT	8		Rejected!	
GOBP_BRONCHUS_DEVELOPMENT	9		Rejected!	
GOBP_BRONCHIOLE_DEVELOPMENT	5		Rejected!	
GOBP_LUNG_GROWTH	7		Rejected!	
GOBP_TRACHEA_DEVELOPMENT	17		Rejected!	
GOBP_TRACHEA_MORPHOGENESIS	10		Rejected!	
GOBP_TRACHEA_FORMATION	5		Rejected!	
GOBP_EPITHELIAL_TUBE_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS	27		Rejected!	
GOBP_BRANCHING_INVOLVED_IN_PROSTATE_GLAND_MORPHOGENESIS	12		Rejected!	
GOBP_MAMMARY_GLAND_MORPHOGENESIS	40		Rejected!	
GOBP_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS	20		Rejected!	
GOBP_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS	20		Rejected!	
GOBP_BUD_ELONGATION_INVOLVED_IN_LUNG_BRANCHING	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION	9		Rejected!	
GOBP_REGULATION_OF_GASTRIC_ACID_SECRETION	10		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_GASTRIC_ACID_SECRETION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS	12		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS	17		Rejected!	
GOBP_LUNG_LOBE_DEVELOPMENT	7		Rejected!	
GOBP_ACROSOMAL_VESICLE_EXOCYTOSIS	9		Rejected!	
GOBP_LUNG_CELL_DIFFERENTIATION	21		Rejected!	
GOBP_LUNG_ASSOCIATED_MESENCHYME_DEVELOPMENT	5		Rejected!	
GOBP_MESENCHYME_DEVELOPMENT	287	48		
GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY	187		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS	5		Rejected!	
GOBP_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS	9		Rejected!	
GOBP_TYPE_I_PNEUMOCYTE_DIFFERENTIATION	5		Rejected!	
GOBP_TYPE_II_PNEUMOCYTE_DIFFERENTIATION	5		Rejected!	
GOBP_PROSTATE_GLAND_MORPHOGENESIS	27		Rejected!	
GOBP_PROSTATIC_BUD_FORMATION	10		Rejected!	
GOBP_PROSTATE_GLANDULAR_ACINUS_DEVELOPMENT	10		Rejected!	
GOBP_PROSTATE_GLANDULAR_ACINUS_MORPHOGENESIS	6		Rejected!	
GOBP_TRACHEA_CARTILAGE_DEVELOPMENT	7		Rejected!	
GOBP_CARTILAGE_MORPHOGENESIS	10		Rejected!	
GOBP_MUSCLE_TISSUE_DEVELOPMENT	371	49		
GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT	157	27		
GOBP_DIAPHRAGM_DEVELOPMENT	8		Rejected!	
GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT	188	38		
GOBP_POSITIVE_REGULATION_OF_NECROPTOTIC_PROCESS	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_NECROTIC_CELL_DEATH	23		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_DEATH	991	145		
GOBP_REGULATION_OF_VITAMIN_D_BIOSYNTHETIC_PROCESS	7		Rejected!	
GOBP_REGULATION_OF_CALCIDIOL_1_MONOOXYGENASE_ACTIVITY	7		Rejected!	
GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS	225	35		
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_MORPHOGENESIS	23		Rejected!	
GOBP_EPITHELIAL_TUBE_MORPHOGENESIS	309	43		
GOBP_NEUROEPITHELIAL_CELL_DIFFERENTIATION	20		Rejected!	
GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD	23		Rejected!	
GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_BUD	15		Rejected!	
GOBP_CELL_FATE_SPECIFICATION_INVOLVED_IN_PATTERN_SPECIFICATION	7		Rejected!	
GOBP_INTESTINAL_EPITHELIAL_CELL_DIFFERENTIATION	22		Rejected!	
GOBP_INTESTINAL_EPITHELIAL_CELL_DEVELOPMENT	13		Rejected!	
GOBP_CELL_FATE_COMMITMENT_INVOLVED_IN_PATTERN_SPECIFICATION	11		Rejected!	
GOBP_MULTICELLULAR_ORGANISMAL_IRON_ION_HOMEOSTASIS	7		Rejected!	
GOBP_MAMMARY_GLAND_FORMATION	7		Rejected!	
GOBP_DICHOTOMOUS_SUBDIVISION_OF_AN_EPITHELIAL_TERMINAL_UNIT	7		Rejected!	
GOBP_LATERAL_SPROUTING_FROM_AN_EPITHELIUM	12		Rejected!	
GOBP_BRANCH_ELONGATION_OF_AN_EPITHELIUM	17		Rejected!	
GOBP_MAMMARY_GLAND_DUCT_MORPHOGENESIS	28		Rejected!	
GOBP_ADIPOSE_TISSUE_DEVELOPMENT	38		Rejected!	
GOBP_FAT_PAD_DEVELOPMENT	5		Rejected!	
GOBP_REGULATION_OF_CHROMOSOME_CONDENSATION	5		Rejected!	
GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	513	59		
GOBP_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	15		Rejected!	
GOBP_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT	50		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER	5		Rejected!	
GOBP_MESENCHYMAL_EPITHELIAL_CELL_SIGNALING	7		Rejected!	
GOBP_MAMMARY_GLAND_EPITHELIAL_CELL_DIFFERENTIATION	14		Rejected!	
GOBP_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS	5		Rejected!	
GOBP_EMBRYONIC_PLACENTA_MORPHOGENESIS	24		Rejected!	
