NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_SMOOTH_MUSCLE_CONTRACTION	GOBP_SMOOTH_MUSCLE_CONTRACTION		17	-0.36239868	-1.1003426	0.3384224	0.66034734	1.0	401	tags=35%, list=27%, signal=48%	
GOBP_GERM_CELL_DEVELOPMENT	GOBP_GERM_CELL_DEVELOPMENT		15	-0.37939322	-1.0999354	0.33937824	0.6603482	1.0	644	tags=67%, list=43%, signal=115%	
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION		15	-0.37733516	-1.0986019	0.34680575	0.66291606	1.0	516	tags=47%, list=34%, signal=70%	
GOBP_PROTEIN_PHOSPHOPANTETHEINYLATION	GOBP_PROTEIN_PHOSPHOPANTETHEINYLATION		16	-0.37032512	-1.0966115	0.34501347	0.6671417	1.0	301	tags=38%, list=20%, signal=46%	
GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION		38	-0.2976486	-1.0944623	0.3398533	0.67195076	1.0	577	tags=42%, list=38%, signal=66%	
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION		47	-0.287492	-1.0903958	0.35842294	0.6821635	1.0	644	tags=40%, list=43%, signal=68%	
GOBP_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	GOBP_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY		15	-0.3715075	-1.0903049	0.36220473	0.6811989	1.0	99	tags=20%, list=7%, signal=21%	
GOBP_REGULATION_OF_RESPONSE_TO_STRESS	GOBP_REGULATION_OF_RESPONSE_TO_STRESS		190	-0.23690441	-1.0899994	0.30879346	0.6808688	1.0	575	tags=41%, list=38%, signal=58%	
GOBP_CELL_GROWTH	GOBP_CELL_GROWTH		65	-0.27584273	-1.0898665	0.3211111	0.68009925	1.0	513	tags=37%, list=34%, signal=54%	
GOBP_NEGATIVE_REGULATION_OF_COAGULATION	GOBP_NEGATIVE_REGULATION_OF_COAGULATION		15	-0.36769447	-1.0896286	0.3641161	0.67954993	1.0	376	tags=47%, list=25%, signal=62%	
GOBP_RESPONSE_TO_CHEMOKINE	GOBP_RESPONSE_TO_CHEMOKINE		24	-0.32937384	-1.089413	0.34760705	0.67899346	1.0	315	tags=38%, list=21%, signal=47%	
GOMF_PHOSPHATASE_ACTIVITY	GOMF_PHOSPHATASE_ACTIVITY		19	-0.35036075	-1.0888472	0.32307693	0.679449	1.0	574	tags=53%, list=38%, signal=84%	
GOBP_NEURON_PROJECTION_EXTENSION	GOBP_NEURON_PROJECTION_EXTENSION		21	-0.3460411	-1.0881126	0.35114503	0.68037564	1.0	954	tags=90%, list=63%, signal=242%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION	GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION		32	-0.30366609	-1.0878578	0.35595238	0.6799056	1.0	479	tags=41%, list=32%, signal=58%	
GOBP_DEVELOPMENTAL_CELL_GROWTH	GOBP_DEVELOPMENTAL_CELL_GROWTH		29	-0.3162008	-1.087513	0.35539216	0.67969704	1.0	766	tags=55%, list=51%, signal=110%	
GOBP_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY		75	-0.26946723	-1.0874692	0.33442622	0.6786434	1.0	588	tags=39%, list=39%, signal=60%	
GOCC_ANCHORING_JUNCTION	GOCC_ANCHORING_JUNCTION		112	-0.2478734	-1.0871218	0.3351178	0.678476	1.0	512	tags=35%, list=34%, signal=49%	
GOBP_CARBOHYDRATE_HOMEOSTASIS	GOBP_CARBOHYDRATE_HOMEOSTASIS		31	-0.30650243	-1.0846479	0.35722965	0.68424207	1.0	636	tags=48%, list=42%, signal=82%	
GOBP_NEPHRON_MORPHOGENESIS	GOBP_NEPHRON_MORPHOGENESIS		15	-0.36499184	-1.0839229	0.3751669	0.6850182	1.0	627	tags=67%, list=42%, signal=113%	
GOBP_MALE_SEX_DIFFERENTIATION	GOBP_MALE_SEX_DIFFERENTIATION		19	-0.34207523	-1.0836066	0.37419355	0.68477434	1.0	611	tags=63%, list=40%, signal=105%	
GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS	GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS		34	-0.30217245	-1.0802227	0.37028015	0.69293016	1.0	326	tags=24%, list=22%, signal=29%	
GOBP_REGULATION_OF_HEMOPOIESIS	GOBP_REGULATION_OF_HEMOPOIESIS		64	-0.27059844	-1.0802001	0.36089385	0.6918107	1.0	595	tags=50%, list=39%, signal=79%	
GOCC_SIDE_OF_MEMBRANE	GOCC_SIDE_OF_MEMBRANE		94	-0.2567005	-1.079188	0.34561214	0.6933278	1.0	536	tags=43%, list=35%, signal=62%	
GOMF_PROTEIN_C_TERMINUS_BINDING	GOMF_PROTEIN_C_TERMINUS_BINDING		23	-0.33185682	-1.0785913	0.34863523	0.6938057	1.0	786	tags=65%, list=52%, signal=134%	
GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN		40	-0.28973487	-1.0775176	0.3832547	0.6956315	1.0	340	tags=40%, list=23%, signal=50%	
GOBP_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY		16	-0.36461926	-1.076809	0.36150846	0.69642633	1.0	181	tags=25%, list=12%, signal=28%	
GOBP_CARBOHYDRATE_METABOLIC_PROCESS	GOBP_CARBOHYDRATE_METABOLIC_PROCESS		44	-0.28795668	-1.0761608	0.3605601	0.6970833	1.0	164	tags=20%, list=11%, signal=22%	
GOBP_POTASSIUM_ION_TRANSPORT	GOBP_POTASSIUM_ION_TRANSPORT		22	-0.32885066	-1.0747551	0.36226416	0.69995457	1.0	151	tags=18%, list=10%, signal=20%	
GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT	GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT		16	-0.35872462	-1.0737789	0.3768116	0.70140266	1.0	493	tags=44%, list=33%, signal=64%	
GOBP_CELLULAR_RESPONSE_TO_STARVATION	GOBP_CELLULAR_RESPONSE_TO_STARVATION		17	-0.3492406	-1.0737563	0.3844156	0.70029855	1.0	543	tags=53%, list=36%, signal=82%	
GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS		17	-0.35212535	-1.0735648	0.37698412	0.69962895	1.0	504	tags=41%, list=33%, signal=61%	
GOCC_TRANSPORT_VESICLE	GOCC_TRANSPORT_VESICLE		38	-0.29249758	-1.0729452	0.37280187	0.70019275	1.0	673	tags=47%, list=45%, signal=83%	
GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING	GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING		17	-0.35854635	-1.0719693	0.38057742	0.7017539	1.0	413	tags=47%, list=27%, signal=64%	
GOBP_CELL_CHEMOTAXIS	GOBP_CELL_CHEMOTAXIS		72	-0.2595944	-1.0716666	0.344207	0.70143926	1.0	615	tags=49%, list=41%, signal=78%	
GOMF_PHOSPHOLIPID_BINDING	GOMF_PHOSPHOLIPID_BINDING		41	-0.29260477	-1.0715183	0.39580908	0.70069516	1.0	281	tags=27%, list=19%, signal=32%	
GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND		80	-0.25802097	-1.0705975	0.35714287	0.70202994	1.0	579	tags=45%, list=38%, signal=69%	
GOCC_OUTER_MEMBRANE	GOCC_OUTER_MEMBRANE		18	-0.347462	-1.0703017	0.38726115	0.70168245	1.0	225	tags=33%, list=15%, signal=39%	
GOBP_LEUKOCYTE_APOPTOTIC_PROCESS	GOBP_LEUKOCYTE_APOPTOTIC_PROCESS		19	-0.34178555	-1.0690136	0.383917	0.70421934	1.0	575	tags=58%, list=38%, signal=92%	
GOBP_RESPONSE_TO_METAL_ION	GOBP_RESPONSE_TO_METAL_ION		61	-0.26430193	-1.0686239	0.36488026	0.70418715	1.0	145	tags=20%, list=10%, signal=21%	
GOCC_VACUOLAR_MEMBRANE	GOCC_VACUOLAR_MEMBRANE		33	-0.30138296	-1.0679518	0.38564476	0.70491076	1.0	590	tags=55%, list=39%, signal=88%	
GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM	GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM		36	-0.29771358	-1.0678055	0.3817967	0.7041614	1.0	422	tags=39%, list=28%, signal=53%	
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION		27	-0.31676188	-1.0673827	0.37484738	0.70422894	1.0	536	tags=41%, list=35%, signal=62%	
GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT		50	-0.27728665	-1.067365	0.37750557	0.703114	1.0	622	tags=40%, list=41%, signal=66%	
GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS	GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS		25	-0.31648535	-1.0671862	0.3948718	0.7024291	1.0	624	tags=52%, list=41%, signal=87%	
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION		18	-0.3494501	-1.0669321	0.3767742	0.70202565	1.0	516	tags=56%, list=34%, signal=83%	
GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY	GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY		114	-0.24428052	-1.0660211	0.3768421	0.703285	1.0	588	tags=38%, list=39%, signal=57%	
GOBP_APPENDAGE_DEVELOPMENT	GOBP_APPENDAGE_DEVELOPMENT		25	-0.321433	-1.0632383	0.37610063	0.709629	1.0	174	tags=20%, list=12%, signal=22%	
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS	GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS		17	-0.35521075	-1.0614583	0.4038961	0.71332073	1.0	25	tags=12%, list=2%, signal=12%	
GOBP_POSITIVE_REGULATION_OF_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_TRANSPORT		125	-0.2392084	-1.0592935	0.38801262	0.7181247	1.0	103	tags=15%, list=7%, signal=15%	
GOBP_REGULATION_OF_BLOOD_CIRCULATION	GOBP_REGULATION_OF_BLOOD_CIRCULATION		44	-0.2791618	-1.0585884	0.38702202	0.71887004	1.0	118	tags=18%, list=8%, signal=19%	
GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT	GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT		68	-0.2584381	-1.0574979	0.39145106	0.7206978	1.0	516	tags=43%, list=34%, signal=62%	
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		35	-0.29473916	-1.0565698	0.38875598	0.72217727	1.0	489	tags=37%, list=32%, signal=54%	
GOBP_POSITIVE_REGULATION_OF_ANION_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_ANION_TRANSPORT		60	-0.26567262	-1.0554446	0.3982002	0.7241625	1.0	644	tags=50%, list=43%, signal=84%	
GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN		76	-0.25370073	-1.0550506	0.38142076	0.72416335	1.0	363	tags=36%, list=24%, signal=44%	
GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS		15	-0.3621478	-1.0539446	0.40135136	0.7260214	1.0	376	tags=40%, list=25%, signal=53%	
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION	GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION		56	-0.2658737	-1.0521933	0.4059977	0.7294614	1.0	545	tags=39%, list=36%, signal=59%	
GOBP_PEPTIDE_SECRETION	GOBP_PEPTIDE_SECRETION		60	-0.26414916	-1.0483118	0.39800444	0.738931	1.0	679	tags=50%, list=45%, signal=87%	
GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY		34	-0.29175687	-1.0481994	0.4120482	0.73806304	1.0	539	tags=44%, list=36%, signal=67%	
GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS		24	-0.31701204	-1.0480859	0.41751269	0.73716086	1.0	485	tags=46%, list=32%, signal=66%	
GOBP_REGULATION_OF_CELL_ACTIVATION	GOBP_REGULATION_OF_CELL_ACTIVATION		110	-0.24060524	-1.0479319	0.40192926	0.7364335	1.0	575	tags=41%, list=38%, signal=61%	
GOBP_ORGAN_GROWTH	GOBP_ORGAN_GROWTH		26	-0.31609866	-1.047112	0.40869564	0.73753995	1.0	766	tags=65%, list=51%, signal=130%	
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION		30	-0.29829252	-1.0468343	0.4065534	0.7371532	1.0	644	tags=47%, list=43%, signal=80%	
GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION		19	-0.32989082	-1.0450995	0.41261497	0.740715	1.0	624	tags=58%, list=41%, signal=97%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION	GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION		19	-0.33397257	-1.0441619	0.40880504	0.74206656	1.0	267	tags=26%, list=18%, signal=32%	
GOBP_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION	GOBP_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION		21	-0.32999992	-1.0439659	0.3962264	0.7414107	1.0	578	tags=48%, list=38%, signal=76%	
GOBP_PLATELET_DEGRANULATION	GOBP_PLATELET_DEGRANULATION		39	-0.28507483	-1.0438107	0.4117647	0.74065	1.0	375	tags=36%, list=25%, signal=47%	
GOBP_HEART_PROCESS	GOBP_HEART_PROCESS		44	-0.2780963	-1.042804	0.4178082	0.74225026	1.0	123	tags=18%, list=8%, signal=19%	
GOBP_MIDBRAIN_DEVELOPMENT	GOBP_MIDBRAIN_DEVELOPMENT		16	-0.34516746	-1.042487	0.41863516	0.74189186	1.0	669	tags=56%, list=44%, signal=100%	
GOBP_RESPONSE_TO_IONIZING_RADIATION	GOBP_RESPONSE_TO_IONIZING_RADIATION		20	-0.33236834	-1.0422853	0.42038217	0.74129033	1.0	304	tags=35%, list=20%, signal=43%	
GOBP_RESPONSE_TO_CARBOHYDRATE	GOBP_RESPONSE_TO_CARBOHYDRATE		31	-0.2982891	-1.0421963	0.41060418	0.74037683	1.0	578	tags=42%, list=38%, signal=67%	
GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY		15	-0.35554114	-1.0417382	0.42051283	0.74048764	1.0	479	tags=40%, list=32%, signal=58%	
GOBP_RESPONSE_TO_VIRUS	GOBP_RESPONSE_TO_VIRUS		45	-0.27507833	-1.0406928	0.4100802	0.74216783	1.0	595	tags=44%, list=39%, signal=71%	
GOCC_NUCLEAR_ENVELOPE	GOCC_NUCLEAR_ENVELOPE		38	-0.28270042	-1.0406013	0.4275274	0.7412477	1.0	107	tags=18%, list=7%, signal=19%	
GOBP_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	GOBP_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE		27	-0.30373377	-1.0402114	0.4090909	0.74112153	1.0	334	tags=33%, list=22%, signal=42%	
GOBP_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS		198	-0.22730319	-1.0372838	0.4124872	0.74801254	1.0	654	tags=46%, list=43%, signal=71%	
GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS		134	-0.23600413	-1.0366921	0.4330544	0.7483935	1.0	622	tags=42%, list=41%, signal=65%	
GOBP_CELL_ACTIVATION	GOBP_CELL_ACTIVATION		243	-0.2244613	-1.0359097	0.4124236	0.749438	1.0	575	tags=42%, list=38%, signal=57%	
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		36	-0.28485817	-1.0345606	0.4097969	0.7518289	1.0	575	tags=53%, list=38%, signal=83%	
GOBP_INFLAMMATORY_RESPONSE	GOBP_INFLAMMATORY_RESPONSE		153	-0.23368782	-1.0335782	0.40248963	0.7532832	1.0	567	tags=41%, list=38%, signal=59%	
GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION	GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION		63	-0.25459796	-1.0335501	0.42632172	0.75217974	1.0	267	tags=22%, list=18%, signal=26%	
GOBP_ERK1_AND_ERK2_CASCADE	GOBP_ERK1_AND_ERK2_CASCADE		57	-0.26288313	-1.03326	0.42825362	0.75182736	1.0	578	tags=42%, list=38%, signal=66%	
GOBP_KERATINOCYTE_DIFFERENTIATION	GOBP_KERATINOCYTE_DIFFERENTIATION		29	-0.29986212	-1.0332091	0.41990292	0.7508061	1.0	412	tags=41%, list=27%, signal=56%	
GOBP_NEURON_DIFFERENTIATION	GOBP_NEURON_DIFFERENTIATION		163	-0.2275011	-1.0317513	0.41701245	0.75356716	1.0	673	tags=43%, list=45%, signal=69%	
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY	GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY		17	-0.34086704	-1.0315979	0.43450063	0.75280815	1.0	334	tags=35%, list=22%, signal=45%	
GOBP_REGULATION_OF_BINDING	GOBP_REGULATION_OF_BINDING		47	-0.27107963	-1.0314567	0.4284078	0.75202954	1.0	232	tags=23%, list=15%, signal=27%	
GOBP_CELLULAR_GLUCOSE_HOMEOSTASIS	GOBP_CELLULAR_GLUCOSE_HOMEOSTASIS		19	-0.32968488	-1.031313	0.4348387	0.75128084	1.0	636	tags=53%, list=42%, signal=90%	
GOBP_REGULATION_OF_SYSTEM_PROCESS	GOBP_REGULATION_OF_SYSTEM_PROCESS		86	-0.24629962	-1.0295858	0.4267101	0.75488454	1.0	679	tags=48%, list=45%, signal=82%	
GOBP_FIBROBLAST_PROLIFERATION	GOBP_FIBROBLAST_PROLIFERATION		17	-0.34147716	-1.0294273	0.42635658	0.7541275	1.0	644	tags=59%, list=43%, signal=101%	
GOMF_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		17	-0.3370414	-1.0287445	0.44702843	0.7547332	1.0	438	tags=47%, list=29%, signal=66%	
GOBP_MOLTING_CYCLE	GOBP_MOLTING_CYCLE		15	-0.35078043	-1.0284266	0.44214877	0.75447994	1.0	535	tags=47%, list=35%, signal=72%	
GOBP_ION_HOMEOSTASIS	GOBP_ION_HOMEOSTASIS		102	-0.23959969	-1.0276479	0.42780748	0.7554007	1.0	512	tags=33%, list=34%, signal=47%	
GOBP_FEMALE_SEX_DIFFERENTIATION	GOBP_FEMALE_SEX_DIFFERENTIATION		16	-0.34225678	-1.0247113	0.4335484	0.761867	1.0	611	tags=69%, list=40%, signal=114%	
GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT	GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT		27	-0.29782987	-1.0246987	0.4391408	0.7607416	1.0	817	tags=63%, list=54%, signal=135%	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION		17	-0.34423387	-1.0240389	0.45360824	0.7613734	1.0	516	tags=53%, list=34%, signal=80%	
GOMF_PEPTIDASE_REGULATOR_ACTIVITY	GOMF_PEPTIDASE_REGULATOR_ACTIVITY		56	-0.2638138	-1.0239689	0.44574097	0.7604141	1.0	413	tags=32%, list=27%, signal=43%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION		41	-0.27142394	-1.0230608	0.43208432	0.76165855	1.0	644	tags=39%, list=43%, signal=66%	
GOBP_RESPONSE_TO_OXIDATIVE_STRESS	GOBP_RESPONSE_TO_OXIDATIVE_STRESS		62	-0.25425586	-1.0217593	0.42582107	0.76392645	1.0	326	tags=27%, list=22%, signal=34%	
GOBP_B_CELL_PROLIFERATION	GOBP_B_CELL_PROLIFERATION		23	-0.31193817	-1.0217551	0.45229244	0.76279205	1.0	499	tags=52%, list=33%, signal=77%	
GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS		151	-0.22842878	-1.0211115	0.45208332	0.7633701	1.0	622	tags=42%, list=41%, signal=65%	
GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS		35	-0.29032952	-1.0200342	0.46062052	0.7650904	1.0	589	tags=46%, list=39%, signal=73%	
GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY		20	-0.32409278	-1.0190548	0.43774068	0.7665481	1.0	861	tags=80%, list=57%, signal=184%	
GOCC_PERIKARYON	GOCC_PERIKARYON		32	-0.2893614	-1.0186272	0.45828295	0.7665044	1.0	693	tags=44%, list=46%, signal=79%	
GOBP_KIDNEY_MORPHOGENESIS	GOBP_KIDNEY_MORPHOGENESIS		18	-0.33637738	-1.0185229	0.46505716	0.76558197	1.0	382	tags=39%, list=25%, signal=51%	
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION		18	-0.33006176	-1.017529	0.45584416	0.7670719	1.0	578	tags=39%, list=38%, signal=62%	
GOBP_RENAL_TUBULE_DEVELOPMENT	GOBP_RENAL_TUBULE_DEVELOPMENT		19	-0.32254314	-1.0175036	0.4611465	0.76598465	1.0	382	tags=37%, list=25%, signal=49%	
GOBP_T_CELL_ACTIVATION	GOBP_T_CELL_ACTIVATION		73	-0.25262028	-1.0174806	0.44235033	0.7649149	1.0	644	tags=44%, list=43%, signal=73%	
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE		28	-0.2969402	-1.0167919	0.46573603	0.7654734	1.0	673	tags=46%, list=45%, signal=82%	
GOCC_MEMBRANE_MICRODOMAIN	GOCC_MEMBRANE_MICRODOMAIN		52	-0.26357242	-1.0161504	0.46551725	0.76599616	1.0	75	tags=17%, list=5%, signal=18%	
GOCC_PLASMA_MEMBRANE_RAFT	GOCC_PLASMA_MEMBRANE_RAFT		20	-0.31881347	-1.0147027	0.4537389	0.7686005	1.0	65	tags=20%, list=4%, signal=21%	
GOBP_DIGESTION	GOBP_DIGESTION		19	-0.32217267	-1.0146406	0.4447334	0.7676236	1.0	497	tags=53%, list=33%, signal=77%	
GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS	GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS		38	-0.28039595	-1.0143565	0.45347467	0.7672188	1.0	614	tags=50%, list=41%, signal=82%	
GOBP_ADULT_BEHAVIOR	GOBP_ADULT_BEHAVIOR		15	-0.34717888	-1.0130429	0.4516129	0.76942194	1.0	749	tags=47%, list=50%, signal=92%	
GOBP_DNA_BIOSYNTHETIC_PROCESS	GOBP_DNA_BIOSYNTHETIC_PROCESS		24	-0.30706257	-1.0125147	0.45363408	0.7696315	1.0	614	tags=46%, list=41%, signal=76%	
GOCC_CHROMOSOME	GOCC_CHROMOSOME		137	-0.22752714	-1.0123916	0.45521602	0.7688459	1.0	674	tags=51%, list=45%, signal=84%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS		67	-0.2507359	-1.0120735	0.44911504	0.76857334	1.0	588	tags=40%, list=39%, signal=63%	
GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT		33	-0.28589946	-1.0120502	0.46181384	0.76749986	1.0	567	tags=45%, list=38%, signal=71%	
GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM	GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM		165	-0.22164398	-1.011136	0.46597937	0.7687729	1.0	565	tags=41%, list=37%, signal=58%	
GOMF_IRON_ION_BINDING	GOMF_IRON_ION_BINDING		19	-0.32206583	-1.0109404	0.46532157	0.76818895	1.0	448	tags=42%, list=30%, signal=59%	
GOBP_RESPONSE_TO_CAMP	GOBP_RESPONSE_TO_CAMP		22	-0.30809286	-1.0108014	0.44599745	0.76739764	1.0	712	tags=64%, list=47%, signal=119%	
GOBP_REGULATION_OF_T_CELL_ACTIVATION	GOBP_REGULATION_OF_T_CELL_ACTIVATION		58	-0.25847957	-1.0100282	0.46266967	0.76821005	1.0	644	tags=41%, list=43%, signal=69%	
GOCC_ENDOPLASMIC_RETICULUM	GOCC_ENDOPLASMIC_RETICULUM		207	-0.2196253	-1.0099559	0.45667687	0.76730955	1.0	648	tags=48%, list=43%, signal=73%	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN		15	-0.3463126	-1.0099419	0.44398907	0.76624304	1.0	369	tags=47%, list=24%, signal=61%	
